class,score
0,4.120716717711534e-07
0,3.2631546590286035e-07
0,3.6285962980850405e-07
0,1.90537628677297e-06
0,1.911406133617912e-06
0,2.4877148544411168e-06
0,6.654958491737403e-07
0,4.0262549887212675e-07
0,5.343627566731372e-07
0,7.103792579850897e-07
0,8.040516097731331e-07
0,1.8752776445798955e-05
0,4.293856167494948e-06
0,4.689167903670207e-07
0,2.605261276162574e-07
0,2.5948556075778987e-06
0,2.4806894621952967e-07
0,7.492780315992761e-07
0,1.1388776862197853e-07
0,2.0453033759106796e-06
0,1.6286631508765511e-06
0,2.591861971961212e-07
0,3.3076340412657726e-07
0,3.461032323194522e-07
0,7.190452607535713e-06
0,6.683119377772845e-06
0,4.089429418553053e-07
0,1.658528692886285e-06
0,2.3706019614888782e-06
0,2.858732785937761e-05
0,3.436245885191866e-07
0,4.323348050331213e-06
0,3.1852200289987963e-07
0,9.148121247709542e-07
0,2.512869880555337e-07
0,2.625814742474691e-07
0,8.184618569287865e-07
0,1.6711387217358621e-06
0,4.094783028430665e-07
0,3.7112928205368056e-07
0,5.53519617812776e-07
0,2.196354228108474e-05
0,5.553207203419351e-06
0,6.286763961030938e-07
0,7.598573872979561e-07
0,3.6914601199772118e-06
0,5.84071419303335e-06
0,1.4093113628325456e-06
0,4.3350093228571184e-07
0,6.292653632656231e-07
0,1.1517148385623962e-06
0,3.907890861015208e-05
0,3.1540208800208416e-07
0,1.1874942859132719e-07
0,1.1128315749914456e-06
0,4.904181983094114e-07
0,7.026275349257284e-07
0,2.690711099822018e-07
0,7.48735908862635e-05
0,4.432992954622871e-07
0,3.890837734281409e-07
0,6.450745996516875e-07
0,9.130789382283503e-07
0,1.3279958454739961e-06
0,4.0588563832786993e-07
0,3.9411092138183227e-07
0,8.147643939807724e-07
0,4.2386587275875724e-07
0,2.4241017878528903e-07
0,3.2773392342388533e-06
0,6.943861624309537e-06
0,4.4914438491972625e-07
0,5.138037849856936e-07
0,8.822323223765718e-07
0,2.379802894419048e-07
0,4.0619893979681314e-07
0,4.6553327075022377e-07
0,7.475978241865677e-07
0,1.1607446410240231e-06
0,3.3150256418939737e-07
0,5.68354597685964e-07
0,6.9147177080062286e-06
0,2.665747700326717e-06
0,2.85223261614583e-06
0,1.7875163454906097e-06
0,9.621136393083019e-07
0,2.6913784859975918e-05
0,5.240314067242626e-07
0,9.941108945146124e-07
0,3.5228060647893625e-07
0,1.9474019562938765e-06
0,4.7672001376536573e-07
0,1.2277763288133724e-05
0,6.131077050873571e-06
0,2.130565892722601e-06
0,5.788055853389382e-07
0,3.8007970160151915e-07
0,1.4641356895751456e-06
0,5.272919475337557e-07
0,3.4736057780853544e-07
0,1.4292083493462981e-06
0,4.687605089442025e-07
0,9.673356541951723e-06
0,4.946795236219074e-07
0,1.7623696235440956e-07
0,4.521656604566212e-07
0,1.4871737134214401e-06
0,1.0182989391757296e-06
0,6.50852996201125e-06
0,4.7540617323826913e-07
0,1.5301973610849837e-05
0,4.658348300121851e-06
0,3.2437327912117624e-07
0,2.0602488246975737e-07
0,7.260446846136722e-07
0,1.460645823110726e-06
0,5.286374858107571e-07
0,7.453504183015492e-07
0,3.6451889970046905e-07
0,2.4832298179317484e-07
0,3.5689089305090586e-07
0,3.2835499406206057e-06
0,2.0889894701461136e-06
0,1.829987997014698e-06
0,1.1559563295003027e-06
0,2.486511207094729e-06
0,7.513770985496362e-07
0,3.933876497939937e-07
0,1.700320651492688e-06
0,5.433181297202591e-07
0,6.627362490235099e-06
0,1.7854886740806228e-06
0,6.4353086991670336e-06
0,1.1752031334747143e-06
0,7.940881696238129e-07
0,3.9650970832012466e-07
0,1.8227025378930213e-06
0,5.684922518811661e-07
0,1.7921901817198258e-06
0,2.776069680695096e-07
0,5.620394056664439e-06
0,2.1877577665368273e-07
0,3.5467602278386993e-07
0,7.60244440433298e-07
0,1.1073189697461808e-06
0,6.366815198160751e-07
0,6.457145706135406e-05
0,1.1391032190637535e-07
0,2.23196262629653e-06
0,3.3111712941358446e-07
0,5.21021776225826e-06
0,2.450557507946322e-07
0,3.2617119522162443e-07
0,2.988021613497129e-06
0,3.4241999800729413e-07
0,2.2856938401327043e-06
0,3.45973514134525e-07
0,3.6438782874710625e-07
0,1.7214387445896396e-07
0,0.000253224409148978
0,1.8155162226086669e-06
0,1.7575972098916924e-06
0,6.13599729678031e-06
0,3.4805853062017108e-06
0,1.5508603428964486e-06
0,3.228868011972894e-07
0,5.085046447394415e-07
0,3.420985641630934e-07
0,3.602864509335591e-07
0,1.3020974899344824e-06
0,6.494878662548721e-07
0,3.222092432888416e-07
0,8.175446929582856e-07
0,3.479039889280219e-07
0,4.1227644360413397e-07
0,1.985132534823189e-07
0,4.008847888729877e-07
0,6.382900745427732e-07
0,2.077503254805605e-06
0,2.4144202215570525e-07
0,5.985178234161643e-06
0,5.469946684423258e-07
0,4.5442781797877976e-07
0,5.01093366106741e-07
0,2.3763922894152063e-06
0,5.007300039587079e-07
0,3.7093480652041314e-07
0,1.6077483414660219e-06
0,2.4202474909250686e-07
0,3.923834515501678e-06
0,2.515377414275935e-07
0,3.459734782386359e-07
0,7.5046248799627845e-06
0,2.065284353905762e-06
0,6.950175945331161e-07
0,4.6696622668030174e-07
0,6.216325624851043e-07
0,5.373153940130723e-07
0,6.441041338908636e-06
0,1.3622586758589684e-05
0,4.3109486748298947e-07
0,2.3093530247048993e-06
0,4.4017073005070446e-07
0,5.05019304297378e-07
0,5.805894340318202e-07
0,1.9644851573269097e-06
0,3.093992627174033e-07
0,2.6588794849005825e-07
0,2.0725506968093647e-06
0,3.023465713612286e-07
0,4.3126190749852547e-07
0,8.113640212981304e-07
0,3.239795785035264e-07
0,2.554831384630727e-07
0,6.349944885027045e-07
0,4.192510918432079e-07
0,2.331859830484512e-05
0,1.0566974877164417e-07
0,4.516041201802577e-07
0,1.578744131848615e-06
0,3.77391656175044e-07
0,2.2815358568353507e-07
0,2.805534714364658e-07
0,1.9084985059440175e-07
0,3.269459103242761e-07
0,2.1013443554141746e-07
0,9.108392767700954e-08
0,2.0633381891562742e-07
0,4.613518322178171e-06
0,2.1573844243540848e-07
0,1.309626283952101e-06
0,3.849575219564493e-07
0,7.800598792803159e-07
0,2.0871639511105092e-07
0,7.73161404930122e-08
0,2.1398702152234417e-05
0,1.3920653736557933e-05
0,1.2049122572979491e-06
0,1.0675861116723946e-07
0,4.167448959203337e-07
0,1.3140043843153832e-07
0,1.3176658235001584e-07
0,3.8536172636391894e-07
0,7.16678354385505e-07
0,5.581681253695073e-07
0,1.0112180771980182e-07
0,4.982392489958932e-07
0,1.991598943230251e-06
0,7.008090686489532e-07
0,2.712935427071788e-06
0,3.2154615993109933e-06
0,1.3073467228766374e-06
0,2.766324891642221e-07
0,1.8656660130887286e-05
0,3.00899909387201e-07
0,4.45590995153773e-06
0,1.5491766434035624e-07
0,9.09128957823372e-07
0,8.029203715822239e-07
0,2.1673868556655722e-07
0,1.5912369420478026e-06
0,9.026017549079451e-06
0,3.73667264622767e-05
0,1.1816076760722477e-07
0,2.793299397493704e-07
0,1.01608015847591e-06
0,2.9977623255091235e-05
0,2.73477476047904e-07
0,1.2397345765798717e-07
0,2.641347721941961e-07
0,2.569344609855277e-06
0,3.212318910304362e-07
0,1.543879287125742e-07
0,1.0963169487008787e-07
0,1.444165054987547e-06
0,1.1196197046750933e-06
0,1.0683924956770476e-06
0,1.5538127678244778e-06
0,1.5083908058688866e-07
0,1.0047123339003243e-06
0,2.842972920243311e-07
0,2.897144755278236e-07
0,8.562881342618569e-07
0,1.0015167213972555e-07
0,4.4907340572719965e-07
0,1.1812261084116716e-07
0,1.8863876458404467e-07
0,1.7766283781312676e-07
0,1.2274472730188142e-07
0,9.50396108927855e-07
0,8.573927787484808e-08
0,2.9161055679693276e-07
0,5.584791240937946e-07
0,6.881013897848389e-07
0,3.461307861809122e-07
0,8.274298252590853e-07
0,4.6196044332343e-07
0,5.624442567957525e-07
0,6.783856199391157e-07
0,1.165734040391121e-07
0,1.4307379151668931e-07
0,1.7867906687314727e-06
0,1.3198037734220529e-06
0,2.010155220180753e-06
0,3.626134978671281e-06
0,1.0896391141859837e-07
0,2.1065893123459563e-06
0,3.020476397550313e-07
0,2.2042632467116657e-06
0,2.1126081061487668e-07
0,2.3304095459339086e-07
0,1.4070143662570872e-07
0,4.4461008087229886e-07
0,1.0141052632142622e-06
0,1.3900740169525997e-06
0,1.0831091597804919e-06
0,6.998665284744949e-07
0,2.5303639316262237e-07
0,1.3823257309398756e-06
0,5.14826046291685e-07
0,6.682357796814119e-06
0,3.0670139752010724e-07
0,4.932185954001843e-07
0,4.08010041871768e-07
0,2.5451962838291787e-06
0,2.954744286872915e-07
0,1.8377528010543662e-07
0,1.3799862501134805e-07
0,1.6107347224806673e-06
0,2.5976318311127805e-07
0,5.950562664027434e-07
0,8.915793748775238e-07
0,1.7157028760566189e-07
0,1.1612259155361205e-07
0,2.4056308271138786e-07
0,8.899799912219523e-08
0,4.534611844048114e-07
0,1.5481709240625354e-07
0,1.5102117876025422e-06
0,1.2753628061627591e-07
0,1.016522408943326e-06
0,1.6519435686329647e-05
0,8.420069585809183e-08
0,3.533947492544657e-06
0,3.342018523610073e-07
0,2.873419807378399e-06
0,3.946512135753265e-06
0,1.441830884950359e-07
0,2.3691069120403739e-07
0,1.0070986898363161e-06
0,5.548556469943899e-07
0,7.200628761424821e-07
0,3.657154170702652e-07
0,3.693802488680027e-06
0,2.6453183225277335e-07
0,1.6461329019197034e-07
0,1.6372105228294102e-07
0,4.433496136453899e-07
0,1.7482891012168518e-07
0,1.3613854324028126e-07
0,2.0650379853469076e-06
0,2.3868734117297707e-06
0,1.4258084572869825e-07
0,1.929435847125374e-07
0,1.3491932510114545e-06
0,9.627972577584475e-08
0,2.574404562378815e-07
0,0.00016157450111471428
0,3.602555306155187e-07
0,1.1491147665984291e-06
0,3.295893874978975e-07
0,5.175083107463756e-07
0,7.999811662920526e-07
0,1.0319205176056039e-07
0,3.2672176085025126e-06
0,1.4059465537451651e-06
0,2.658024707773696e-07
0,4.692008107026385e-06
0,6.411852348936107e-07
0,6.772116292423425e-07
0,3.394355660629098e-07
0,5.125320478151313e-07
0,9.617354934768172e-08
0,7.619371485291084e-07
0,5.711783129510073e-07
0,6.480937158700043e-07
0,7.895530541150355e-07
0,1.2797610505562957e-07
0,3.5156681529716956e-06
0,1.5241616477207563e-06
0,6.814345504509611e-07
0,6.002016290380112e-07
0,6.305959914528003e-07
0,2.7668523526127327e-06
0,6.833769974174892e-07
0,1.3066544445549729e-06
0,5.573018604297042e-07
0,8.721191567030761e-06
0,2.6036923286126216e-07
0,2.4846271340488464e-07
0,1.6279663411258047e-07
0,9.107812354805857e-08
0,1.036285453730384e-06
0,4.1045160372803955e-07
0,1.2965666825240308e-07
0,3.0342565786538607e-07
0,4.5608122163919735e-07
0,1.1956498199887976e-07
0,3.0453971709312253e-06
0,9.167031309002036e-07
0,4.5757272580813965e-07
0,4.5068198628803293e-07
0,2.1990595412552867e-07
0,2.5329828649020746e-07
0,2.892449438422154e-06
0,4.776164738279022e-07
0,3.3085516906996226e-07
0,2.3209205031619285e-07
0,1.1994098916802118e-07
0,1.1262378779731174e-06
0,2.1318594999564467e-06
0,1.7425173338702423e-07
0,2.681543715499182e-07
0,3.6352053292044887e-06
0,3.645788625985021e-07
0,6.234945646685426e-07
0,1.0225772108976014e-07
0,2.299722990665542e-07
0,2.8185870578386125e-07
0,2.7042365146428863e-07
0,2.225648447753887e-07
0,1.6470181781873929e-06
0,1.8526117539827378e-06
0,1.8149260512322388e-07
0,1.0103153286274566e-06
0,7.885035444405118e-07
0,6.821479483080577e-07
0,2.2954734354509796e-06
0,5.958011942036867e-07
0,3.216732836655082e-07
0,7.953406676572319e-07
0,3.517305511609428e-07
0,1.6840999869988845e-07
0,2.4938463810537896e-07
0,1.2776578564432743e-05
0,1.6838360116446418e-06
0,4.2494577516783347e-07
0,4.012929144667076e-07
0,2.3140112876575053e-06
0,2.010579697257961e-06
0,2.0203172237168596e-07
0,1.6865617911316653e-07
0,5.562794000610567e-07
0,1.58386464849369e-07
0,3.997453363927762e-07
0,3.674112371872418e-06
0,1.191540504736493e-06
0,1.0624825818266862e-07
0,3.765292970593946e-07
0,1.4902596483812285e-07
0,8.419717648213222e-07
0,4.885408283596601e-06
0,8.446306221608404e-07
0,1.2921314791904188e-07
0,3.8865239486487546e-07
0,9.460156430146173e-06
0,3.243143415020967e-07
0,3.142808624702996e-07
0,9.057462817027422e-07
0,2.8763915193108067e-05
0,7.446028560569487e-07
0,3.3935786743388173e-06
0,2.915240074923742e-07
0,6.854060013012782e-07
0,2.863465736109515e-07
0,4.188983857605153e-06
0,2.3720536935231552e-07
0,2.875847181167625e-07
0,5.635405815330941e-07
0,3.4528900143328993e-07
0,1.5326891366171087e-07
0,4.993855300647086e-07
0,3.587069179415912e-07
0,2.1455520053859905e-06
0,9.508173211399001e-06
0,1.1641585764317587e-07
0,4.904463333665974e-07
0,4.3757982185028843e-07
0,0.0002162090816933822
0,1.6468353575569486e-06
0,4.3096012608059346e-07
0,5.307309115436862e-07
0,1.3815610695187826e-06
0,2.787654991644683e-07
0,1.7990800871189168e-06
0,3.0255305406749755e-07
0,3.915545213575107e-07
0,4.690578304185123e-07
0,8.08469192088204e-07
0,7.953700183657116e-07
0,3.634254336806564e-07
0,1.9654740241076733e-07
0,3.5609134344554945e-07
0,9.836159748512657e-07
0,2.1607060195622453e-07
0,1.8098216036044187e-06
0,8.698628199062476e-07
0,3.9107999752449595e-07
0,8.958179369328734e-08
0,7.93713060150431e-07
0,1.764269321287626e-07
0,5.175894058538306e-07
0,2.7288872258762915e-06
0,1.5639621144333617e-06
0,8.61384070528907e-07
0,3.761130149528791e-07
0,7.955810480923787e-07
0,4.913929951582212e-07
0,8.965198555112949e-07
0,1.7895073223810275e-06
0,4.894172164087064e-07
0,2.2515934389901492e-05
0,2.809140956751575e-07
0,8.088603036491223e-07
0,2.0823422784403146e-06
0,2.8705333018407246e-07
0,1.5092811302386113e-06
0,1.6929330915305905e-07
0,2.633599245438908e-07
0,1.1294279139907022e-07
0,9.093679696196778e-08
0,4.4096479269203e-07
0,4.941020643574344e-07
0,1.164540991032599e-06
0,1.824920670885426e-07
0,1.0710236335756799e-07
0,1.542091025885512e-06
0,9.347473374247954e-07
0,1.2424819553840325e-06
0,2.923906395723115e-07
0,9.122781759968416e-07
0,1.6165786526943342e-07
0,2.615074014213489e-07
0,1.7610680192381913e-07
0,2.699227416092919e-07
0,5.16831110685047e-07
0,2.5473731286194825e-06
0,1.2610373054995626e-07
0,7.815997292331043e-07
0,4.6032916901991676e-07
0,4.318120106894509e-06
0,2.4548496709014185e-07
0,1.137389687410654e-06
0,4.853551176388869e-07
0,5.585779628664151e-06
0,2.029629080237626e-06
0,6.894203399004006e-07
0,6.510971006700316e-07
0,5.479217785397363e-06
0,1.1751374917632842e-06
0,1.3669198898502845e-06
0,1.2855739721082937e-07
0,2.313496059932229e-07
0,1.137083446711145e-06
0,4.811356955598471e-06
0,1.2171296158760766e-07
0,7.88746390875681e-07
0,5.131253063813375e-07
0,6.230664908767964e-06
0,5.995438581220116e-07
0,1.1701462848723767e-07
0,7.948909330769789e-07
0,9.564564681943612e-07
0,1.6243440545691554e-07
0,3.2834027916671985e-07
0,1.8623192550185848e-06
0,4.2139221676989104e-07
0,8.491552924275994e-08
0,2.4353648689426067e-06
0,1.0703293326429847e-05
0,4.890466979512689e-07
0,4.404619274804671e-07
0,1.5437742908438955e-07
0,2.3647317810071467e-07
0,5.227886925906713e-07
0,7.359603354660564e-07
0,3.587154619625155e-07
0,2.582082479826209e-07
0,7.686716638829485e-07
0,2.998433683141488e-07
0,9.009497601035304e-07
0,2.910381461785051e-07
0,6.304651846285737e-07
0,1.413213708066301e-06
0,3.0069073636070114e-07
0,2.022812428184842e-07
0,0.9987710038938704
0,1.604655583996099e-06
0,9.920184264792816e-07
0,1.2107568578275199e-06
0,6.440687689564803e-07
0,9.008297736007595e-07
0,1.5935636504258144e-06
0,9.442981497281185e-07
0,3.088251697755659e-07
0,3.0339537847782255e-07
0,1.0500856059963127e-06
0,5.035976104568369e-07
0,3.1864594572122306e-07
0,4.139860614551965e-07
0,1.5956868842654512e-07
0,3.884719041240697e-07
0,2.216374435976554e-06
0,7.924503998845349e-07
0,5.225751585611709e-06
0,5.444611847496392e-07
0,2.214326609879748e-05
0,3.3235142733461595e-06
0,1.983885411574576e-06
0,7.752995412570227e-07
0,3.7908743627867935e-07
0,1.0153303317144283e-06
0,2.1956106926766424e-07
0,2.1702006319113075e-07
0,5.408089415322129e-07
0,4.324169128296657e-06
0,8.19602127252195e-06
0,4.84392487576489e-07
0,1.0162416982726205e-06
0,2.2132860545876266e-07
0,4.0343059108085436e-07
0,3.403003888975787e-06
0,2.206220003601256e-07
0,1.4999363539182917e-07
0,9.188333899248686e-07
0,3.714529196516955e-07
0,5.59401382765304e-06
0,2.0897798369136245e-07
0,4.5489878847887476e-07
0,3.7766203777584397e-06
0,2.3300611268198437e-07
0,2.794705288925969e-06
0,8.261269349333599e-07
0,1.1995467573112376e-05
0,5.028797576009487e-07
0,1.3108298235064168e-05
0,0.0032634538036457306
0,5.637540351244159e-07
0,1.3917141353186202e-06
0,4.621365754447139e-07
0,1.0293759199958222e-06
0,4.98744467179286e-07
0,2.9140467890125536e-06
0,4.499394309075196e-06
0,1.1523859225663624e-06
0,1.227567719875342e-06
0,2.4531511687955892e-06
0,2.941762965877594e-07
0,1.517718951194325e-07
0,8.539941200564427e-06
0,8.279367822823562e-07
0,3.0018181668108717e-06
0,4.983608098923818e-07
0,7.198898398403126e-07
0,1.2021437215754145e-06
0,1.7550776896462022e-07
0,2.94736870806262e-07
0,6.902532637700115e-08
0,2.1238109939705473e-07
0,1.450280990823839e-06
0,2.7935960591971893e-06
0,3.1216238891019433e-07
0,1.1933312988961906e-06
0,1.1010683793893375e-06
0,1.1048428728162375e-05
0,2.793168316594303e-07
0,1.0128181351477834e-06
0,2.2958252447643906e-07
0,8.076298623683785e-07
0,2.2767912929071617e-05
0,4.6175126361485184e-07
0,1.3750973518664004e-07
0,8.064866406100547e-07
0,3.114777929289776e-06
0,2.0831401413741436e-06
0,1.3614534824666576e-07
0,8.20084654492811e-06
0,4.5097950540755523e-07
0,1.2935863840302543e-06
0,5.659212060392515e-07
0,4.842829717177753e-07
0,5.4123697415069024e-05
0,1.2371457197973351e-06
0,1.0710288222336722e-06
0,1.6360061284856668e-06
0,4.748173284287487e-07
0,5.196265979910892e-07
0,4.484688973818498e-07
0,8.155394225547527e-07
0,9.342737457959041e-07
0,2.600923516406503e-06
0,3.841253448899741e-07
0,5.210205772612453e-07
0,2.9189346940818534e-06
0,6.363229774660361e-07
0,3.922191050603019e-07
0,2.972521519324559e-07
0,5.301880169394369e-07
0,1.7115231780779436e-06
0,1.80706122741863e-05
0,5.180627274554551e-07
0,1.0079358992307398e-07
0,8.743739355327887e-07
0,2.2191331891809593e-05
0,4.1748747064676227e-07
0,3.275085358510418e-07
0,4.424940625699226e-07
0,2.7226593211319394e-07
0,1.7017338715984276e-06
0,1.7214088377965355e-07
0,1.744502061984402e-07
0,4.11584902409178e-07
0,3.8391594022980396e-07
0,3.529294444090898e-07
0,5.580143137378205e-07
0,2.874005509764836e-07
0,9.156551906794854e-07
0,1.929557408703941e-06
0,1.189171259321803e-06
0,2.0339428329494147e-06
0,9.095486030649011e-06
0,3.357018226616824e-07
0,2.943412741555482e-07
0,1.001289438933979e-06
0,5.995704604692096e-06
0,7.780205484387744e-07
0,1.1519270623710771e-06
0,3.1397068728067104e-07
0,8.094247645411256e-07
0,1.471544281135707e-06
0,8.753920157012254e-06
0,1.4782935802002226e-06
0,1.089995766409208e-06
0,1.9762498958724207e-06
0,5.5331944151246e-07
0,3.964741730834954e-06
0,1.2545255567728763e-07
0,3.3560134486139325e-07
0,3.730554550920525e-07
0,4.3642266587237794e-07
0,4.4954670049655273e-07
0,1.2102564158203909e-06
0,1.3524688259033205e-06
0,9.221220784573432e-07
0,2.146383755922208e-05
0,2.864555107323621e-06
0,1.9339127384852166e-07
0,8.911751849823675e-07
0,1.115207039514715e-06
0,5.753691252805483e-07
0,1.8616423013758524e-07
0,9.790485166682619e-07
0,2.8079890168674397e-06
0,5.542143273700206e-06
0,6.94542125625541e-07
0,7.057322861627906e-07
0,1.074402018474581e-06
0,2.7138434920164015e-07
0,3.4200367717253566e-06
0,3.348784952048748e-06
0,1.1947984644976438e-06
0,1.5160076170377003e-06
0,9.236407113837902e-07
0,5.937545095973992e-06
0,1.7767146436504401e-06
0,5.621928768977912e-06
0,3.950038654513364e-06
0,2.195943181063818e-07
0,1.4545000892840678e-05
0,2.725664019842344e-06
0,1.5215989721314824e-06
0,4.6345223881964716e-06
0,3.7563611770824024e-07
0,4.737804935206341e-06
0,2.745209942231719e-07
0,1.5484669307964752e-07
0,1.625597285714089e-06
0,2.646808636413811e-06
0,1.8775475175033223e-06
0,1.0330035435127388e-06
0,2.9480627668895273e-06
0,1.5363682509696117e-05
0,2.878807778283599e-07
0,5.460470317158052e-07
0,6.360837423460926e-06
0,9.462042522826159e-07
0,1.5458719620972494e-07
0,3.761498302841474e-07
0,6.369374662153565e-07
0,4.996108313131548e-07
0,4.282624572545275e-06
0,3.772931779463786e-07
0,1.1558624178567954e-06
0,2.2387883809923455e-06
0,0.0006112990593165684
0,1.055077238443333e-06
0,1.0092860911067192e-06
0,1.3400053076992394e-06
0,2.87483326244542e-05
0,7.206899934951915e-07
0,1.011957803307732e-06
0,5.310239315365172e-07
0,1.4596005211500123e-06
0,8.025898285861129e-07
0,4.0805633211822774e-07
0,4.4720546395525305e-07
0,3.36438605051032e-07
0,3.0439417895318465e-07
0,1.157889107812838e-07
0,1.525167687799863e-05
0,3.340371396993702e-07
0,6.038607930069967e-07
0,2.576590810479706e-07
0,1.4969515493617338e-06
0,4.793550012497738e-07
0,7.070410694364495e-07
0,1.7917452447424379e-06
0,2.593073356044446e-07
0,4.163255146553545e-06
0,1.6018375776385522e-06
0,9.019415206157676e-07
0,2.2241639969555587e-06
0,3.295581874472886e-07
0,5.601948465849083e-07
0,3.169271510980924e-06
0,5.039049337218326e-07
0,6.048059576614845e-07
0,2.0918896048573477e-07
0,5.099805678889314e-07
0,2.1291308402788968e-06
0,1.7401259309305185e-06
0,2.949153123087427e-07
0,3.4613383584053466e-05
0,1.9943951277371464e-07
0,4.2987388903973267e-07
0,6.876447350005529e-07
0,7.107944624271975e-06
0,7.022340053052024e-07
0,1.956817958954713e-06
0,6.533574498481849e-07
0,1.0129068008366697e-06
0,1.8469403256627742e-06
0,2.3043449519538127e-06
0,2.4102987502513866e-06
0,1.0102734235533068e-06
0,1.6515101498197545e-06
0,4.086266228117766e-06
0,6.070605397217247e-07
0,2.367924417527793e-07
0,1.5753146073646847e-06
0,2.3351670489101963e-07
0,1.578194173735787e-05
0,5.015141274015729e-07
0,3.0843362205670676e-07
0,6.884603060412501e-07
0,5.070651919423603e-07
0,7.476706353322865e-07
0,9.13477737690572e-07
0,2.6849693227698793e-06
0,2.338217756042723e-06
0,5.674263241253117e-07
0,4.059456997697683e-06
0,6.209699523364903e-07
0,6.732504307745612e-07
0,6.944251638566939e-06
0,3.9537660216485674e-07
0,3.2943849551569416e-07
0,4.625009534099395e-06
0,9.58423150334384e-07
0,3.062474999809509e-07
0,6.171729257499661e-07
0,3.271075529690409e-07
0,1.8368818961632314e-06
0,2.323061446695481e-07
0,7.830829750974016e-06
0,1.901793447184189e-06
0,8.332200377958296e-06
0,1.6940343554034854e-07
0,4.810553913448302e-07
0,9.43167308207423e-07
0,2.2881991918657313e-06
0,3.149390775433768e-07
0,3.0839257177320606e-07
0,3.5450041114812923e-06
0,9.125726970403021e-07
0,2.3357671141290033e-07
0,6.963977577799823e-07
0,3.956347052976877e-07
0,1.1965762305434744e-06
0,4.0105030907293945e-07
0,9.310641340822076e-08
0,1.9869198429189604e-07
0,7.222057992702097e-07
0,2.1153220215517936e-07
0,2.2396025062418627e-06
0,4.797445494116404e-07
0,5.325120096371143e-07
0,3.0742991825222244e-07
0,1.0624700238037294e-06
0,2.049114434345164e-05
0,5.513518289671245e-07
0,2.4852781873445103e-07
0,2.6692435194915e-07
0,1.648592504703658e-07
0,3.0097057743696233e-07
0,1.5801849414811308e-07
0,7.12679987777148e-07
0,3.54867601962922e-07
0,1.155682740557542e-06
0,4.011718024254516e-06
0,5.668549438739011e-07
0,5.130102048338343e-07
0,0.034009114024662376
0,2.65133333236092e-07
0,1.910927207821655e-06
0,1.2164690496158662e-06
0,4.027960311932753e-06
0,3.5694489267275505e-07
0,3.188126188511324e-07
0,3.4068573507737736e-07
0,5.327243775727725e-07
0,8.22510733064204e-06
0,5.075681112405987e-07
0,2.8257627418056664e-07
0,8.002419714177314e-07
0,1.393234205724284e-06
0,2.3193085721091704e-06
0,1.7557150154262432e-06
0,2.3109990912018697e-06
0,3.5985636252905866e-07
0,7.377592189020416e-07
0,1.0346749092353076e-07
0,2.786802581725982e-07
0,1.096359191534621e-06
0,3.2505680679102605e-07
0,3.353098780974745e-07
0,9.285611243128254e-07
0,4.25328148427583e-06
0,3.1882978916423146e-07
0,4.90002971889818e-06
0,1.7456362891335153e-07
0,2.6014656828738203e-07
0,1.4639237615502917e-06
0,1.2849196430157169e-06
0,1.128053344307486e-06
0,1.2265181606172916e-06
0,5.249351081457197e-06
0,1.0083373828338798e-06
0,8.096138541727241e-07
0,8.184447565315049e-07
0,1.6885889483334633e-06
0,9.222269286445586e-07
0,3.305971350166489e-06
0,5.321392041083844e-07
0,9.178566075702304e-08
0,1.0013193598951052e-07
0,9.368117932737357e-07
0,1.1315757765023571e-06
0,6.298050126568702e-07
0,6.918541299213771e-07
0,2.9054332699768095e-05
0,1.414631934548241e-06
0,6.807543027219653e-07
0,2.9644073550852273e-07
0,2.1789124041754783e-07
0,4.7142643091338067e-07
0,8.26951216314728e-07
0,6.673437910717226e-07
0,7.200999242976293e-07
0,2.5308810229554093e-06
0,1.3858660074079713e-05
0,1.7566628518997567e-05
0,1.99905389171992e-07
0,8.448610395285841e-06
0,2.58810185253568e-07
0,6.986436679354479e-07
0,2.106983581174575e-06
0,1.2766839766725195e-06
0,2.1294022967690824e-06
0,4.7124764167702296e-07
0,4.531771790305035e-07
0,4.7094865113201437e-07
0,1.7157006259327025e-06
0,6.014890669898503e-07
0,2.180445080388162e-06
0,1.7088809543501253e-07
0,4.932208253697278e-07
0,6.193289144136522e-06
0,2.9982777876086945e-06
0,3.1823417166342585e-07
0,2.333839022649487e-07
0,1.3032523075143372e-06
0,1.0453865706883544e-06
0,2.2402337156615586e-07
0,3.2546897520393176e-07
0,6.291921447586478e-07
0,7.662171436902509e-07
0,1.2600740047338131e-05
0,2.853260348615993e-07
0,1.2983337698008624e-07
0,1.1609134051056117e-06
0,9.415157956159322e-07
0,3.5950590306969195e-07
0,2.3951648451828293e-06
0,3.031281230345056e-07
0,7.419417656312685e-08
0,3.523875598683146e-07
0,2.441349295978766e-07
0,1.4709792581215623e-06
0,1.5779179726794338e-07
0,5.530413209785107e-06
0,6.124611995517022e-06
0,4.893717156622244e-07
0,1.189079103224007e-06
0,5.071711898002835e-07
0,7.250573213199744e-07
0,3.5566387233458216e-07
0,1.0330941177024612e-06
0,1.8639804722772797e-07
0,3.2597275753930424e-06
0,3.137302070221548e-07
0,2.866398057289117e-07
0,6.787861270073845e-07
0,9.339829910707472e-07
0,9.093344745038103e-07
1,0.994388655616817
0,1.8750421491188507e-06
0,1.7559916467401124e-06
0,1.0375080914705218e-07
0,6.949490337667594e-07
0,5.608255903223074e-06
1,0.9999289035107233
